Initial Neurons:;8;
Initial Learning Rate:;0.9;
temperature;matter;floors;groundArea;totalArea;burning;x;y;z;hits;spreadCounter;new;
0.75;0.5;1.0;0.8209876543209876;0.8730853391684902;1.0;4;5;1;3;85;F;
0.5;1.0;0.2;0.8858024691358025;0.18840262582056894;1.0;4;1;0;1;37;F;
0.25;1.0;1.0;0.676954732510288;0.7199124726477024;1.0;3;4;4;2;91;F;
1.0;0.5;0.2;0.8600823045267489;0.18293216630196937;1.0;4;6;0;2;120;F;
1.0;0.0;0.4;0.6131687242798354;0.2608315098468271;1.0;1;3;1;3;7;F;
0.5;0.0;0.4;0.5679012345679012;0.24157549234135667;1.0;4;4;4;2;107;F;
0.5;0.5;0.4;0.6862139917695473;0.29190371991247266;1.0;4;2;1;2;30;F;
0.5;0.5;0.8;0.19753086419753085;0.16805251641137856;1.0;4;3;0;3;63;F;
0.25;1.0;0.8;0.2705761316872428;0.2301969365426696;1.0;4;2;-1;2;24;F;
0.0;0.0;0.2;0.6738683127572016;0.14332603938730853;0.0;5;5;1;3;95;F;
1.0;0.5;0.4;0.3220164609053498;0.13698030634573305;1.0;5;5;2;1;98;T;
0.25;1.0;1.0;0.757201646090535;0.8052516411378556;1.0;5;5;0;2;115;F;
1.0;0.0;0.4;0.9557613168724279;0.40656455142231945;1.0;5;7;0;1;143;T;
0.5;0.0;0.4;0.9958847736625515;0.4236323851203501;1.0;5;2;-1;1;129;T;
1.0;0.5;1.0;0.23868312757201646;0.2538293216630197;1.0;5;4;1;1;85;F;
0.0;1.0;0.4;0.7150205761316872;0.3041575492341357;0.0;3;5;5;1;139;T;
0.25;1.0;0.4;0.698559670781893;0.29715536105032825;1.0;5;6;1;2;115;F;
1.0;0.5;1.0;0.8106995884773662;0.862144420131291;1.0;4;5;1;4;85;F;
0.75;1.0;0.8;0.7283950617283951;0.6196936542669584;1.0;6;5;1;2;115;F;
1.0;0.5;0.6;0.37551440329218105;0.23960612691466082;1.0;3;2;0;2;11;F;
0.5;0.0;0.2;0.4351851851851852;0.0925601750547046;1.0;3;5;4;2;130;F;
0.5;0.0;0.4;0.5524691358024691;0.2350109409190372;1.0;3;4;5;2;130;F;
1.0;1.0;0.2;0.3065843621399177;0.06520787746170678;1.0;2;3;0;3;11;F;
0.75;1.0;1.0;0.9403292181069959;1.0;1.0;6;6;0;1;143;T;
0.25;1.0;0.6;0.5524691358024691;0.35251641137855577;1.0;4;7;0;1;128;T;
1.0;0.5;0.2;0.4104938271604938;0.08730853391684902;1.0;4;5;5;1;152;T;
0.25;1.0;0.2;0.32407407407407407;0.06892778993435449;1.0;3;5;1;5;82;F;
0.25;1.0;0.4;0.9362139917695473;0.3982494529540481;1.0;2;2;3;2;17;F;
0.5;0.0;0.2;0.8446502057613169;0.17964989059080963;1.0;6;5;0;1;144;T;
0.75;1.0;0.2;0.6893004115226338;0.14660831509846828;1.0;1;4;0;2;34;F;
0.75;0.5;0.2;0.9783950617283951;0.20809628008752734;1.0;3;5;6;1;152;T;
0.25;0.5;0.4;0.2109053497942387;0.08971553610503283;1.0;6;6;-1;1;145;T;
1.0;0.0;0.4;0.43209876543209874;0.1838074398249453;1.0;3;6;5;1;152;T;
0.25;0.0;0.2;0.5751028806584362;0.12231947483588622;1.0;6;6;1;1;147;T;
0.5;1.0;0.8;0.6851851851851852;0.5829321663019693;1.0;3;5;3;1;91;F;
0.0;0.5;0.6;0.5720164609053497;0.3649890590809628;0.0;3;3;0;3;53;F;
1.0;0.0;0.2;0.35390946502057613;0.07527352297592997;1.0;5;5;-1;1;142;T;
0.5;0.0;0.4;0.4207818930041152;0.17899343544857768;1.0;5;6;0;2;128;F;
0.25;0.0;0.4;0.8816872427983539;0.375054704595186;1.0;2;2;0;4;6;F;
0.5;0.5;0.6;0.9526748971193416;0.6078774617067834;1.0;2;5;5;1;152;T;
0.5;0.0;0.4;0.4732510288065844;0.2013129102844639;1.0;6;7;0;1;150;T;
0.0;0.5;0.6;0.2664609053497942;0.1700218818380744;0.0;4;4;1;2;63;F;
1.0;1.0;0.2;0.588477366255144;0.12516411378555797;1.0;4;4;0;2;85;F;
0.75;1.0;0.6;1.0;0.638074398249453;1.0;4;3;1;4;53;F;
0.5;1.0;0.6;0.3220164609053498;0.20547045951859957;1.0;5;8;0;1;150;T;
0.0;0.0;0.4;0.9578189300411523;0.4074398249452954;0.0;2;3;-1;3;13;F;
0.5;1.0;0.6;0.21502057613168724;0.13719912472647702;1.0;3;3;-1;4;24;F;
0.0;0.0;0.4;0.6656378600823045;0.2831509846827133;0.0;2;3;1;2;9;F;
0.5;0.5;0.6;0.7674897119341564;0.4897155361050328;1.0;2;3;0;4;11;F;
1.0;0.5;0.8;0.9104938271604939;0.774617067833698;1.0;3;4;1;4;53;F;
0.75;0.5;1.0;0.8209876543209876;0.8730853391684902;1.0;4;5;1;5;85;F;
0.5;1.0;0.2;0.8858024691358025;0.18840262582056894;1.0;1;3;-1;2;19;F;
0.25;1.0;1.0;0.676954732510288;0.7199124726477024;1.0;5;4;-1;2;131;F;
1.0;0.5;0.2;0.8600823045267489;0.18293216630196937;1.0;4;4;2;2;56;F;
1.0;0.0;0.4;0.6131687242798354;0.2608315098468271;1.0;5;4;1;2;85;F;
0.5;0.0;0.4;0.5679012345679012;0.24157549234135667;1.0;7;6;0;1;153;T;
0.5;0.5;0.4;0.6862139917695473;0.29190371991247266;1.0;2;2;-1;3;11;F;
0.5;0.5;0.8;0.19753086419753085;0.16805251641137856;1.0;2;3;-2;2;25;F;
0.25;1.0;0.8;0.2705761316872428;0.2301969365426696;1.0;2;4;-1;3;25;F;
0.0;0.0;0.2;0.6738683127572016;0.14332603938730853;0.0;7;5;1;1;148;T;
1.0;0.5;0.4;0.3220164609053498;0.13698030634573305;1.0;6;5;1;3;115;F;
0.25;1.0;1.0;0.757201646090535;0.8052516411378556;1.0;7;6;1;1;160;T;
1.0;0.0;0.4;0.9557613168724279;0.40656455142231945;1.0;3;4;-1;1;89;F;
0.5;0.0;0.4;0.9958847736625515;0.4236323851203501;1.0;2;5;-1;1;105;T;
1.0;0.5;1.0;0.23868312757201646;0.2538293216630197;1.0;7;5;0;1;156;T;
0.0;1.0;0.4;0.7150205761316872;0.3041575492341357;0.0;4;5;-1;2;135;F;
0.25;1.0;0.4;0.698559670781893;0.29715536105032825;1.0;2;3;2;4;17;F;
1.0;0.5;1.0;0.8106995884773662;0.862144420131291;1.0;7;4;1;1;166;T;
0.75;1.0;0.8;0.7283950617283951;0.6196936542669584;1.0;2;2;1;3;7;F;
1.0;0.5;0.6;0.37551440329218105;0.23960612691466082;1.0;5;5;-1;2;142;F;
0.5;0.0;0.2;0.4351851851851852;0.0925601750547046;1.0;4;5;0;1;95;F;
0.5;0.0;0.4;0.5524691358024691;0.2350109409190372;1.0;4;6;-1;1;128;T;
1.0;1.0;0.2;0.3065843621399177;0.06520787746170678;1.0;1;3;1;4;7;F;
0.75;1.0;1.0;0.9403292181069959;1.0;1.0;7;5;2;1;166;T;
0.25;1.0;0.6;0.5524691358024691;0.35251641137855577;1.0;3;4;0;5;82;F;
1.0;0.5;0.2;0.4104938271604938;0.08730853391684902;1.0;3;5;-1;1;103;T;
0.25;1.0;0.2;0.32407407407407407;0.06892778993435449;1.0;7;4;0;1;169;T;
0.25;1.0;0.4;0.9362139917695473;0.3982494529540481;1.0;3;6;4;1;139;T;
0.5;0.0;0.2;0.8446502057613169;0.17964989059080963;1.0;7;6;2;1;167;T;
0.75;1.0;0.2;0.6893004115226338;0.14660831509846828;1.0;8;5;1;1;166;T;
0.75;0.5;0.2;0.9783950617283951;0.20809628008752734;1.0;4;5;-2;1;140;T;
0.25;0.5;0.4;0.2109053497942387;0.08971553610503283;1.0;7;4;2;1;170;T;
1.0;0.0;0.4;0.43209876543209874;0.1838074398249453;1.0;4;4;-1;2;127;F;
0.25;0.0;0.2;0.5751028806584362;0.12231947483588622;1.0;6;5;2;1;148;T;
0.5;1.0;0.8;0.6851851851851852;0.5829321663019693;1.0;6;6;2;1;160;T;
0.0;0.5;0.6;0.5720164609053497;0.3649890590809628;0.0;1;4;1;2;27;F;
1.0;0.0;0.2;0.35390946502057613;0.07527352297592997;1.0;7;7;1;1;167;T;
0.5;0.0;0.4;0.4207818930041152;0.17899343544857768;1.0;7;5;3;1;172;T;
0.25;0.0;0.4;0.8816872427983539;0.375054704595186;1.0;2;3;1;3;9;F;
0.5;0.5;0.6;0.9526748971193416;0.6078774617067834;1.0;1;3;0;2;8;F;
0.5;0.0;0.4;0.4732510288065844;0.2013129102844639;1.0;3;3;4;4;55;F;
0.0;0.5;0.6;0.2664609053497942;0.1700218818380744;0.0;6;4;1;1;148;F;
1.0;1.0;0.2;0.588477366255144;0.12516411378555797;1.0;6;4;2;1;94;T;
0.75;1.0;0.6;1.0;0.638074398249453;1.0;7;4;1;2;166;F;
0.5;1.0;0.6;0.3220164609053498;0.20547045951859957;1.0;3;4;-2;1;140;T;
0.0;0.0;0.4;0.9578189300411523;0.4074398249452954;0.0;1;2;1;2;2;F;
0.5;1.0;0.6;0.21502057613168724;0.13719912472647702;1.0;2;2;1;4;7;F;
0.0;0.0;0.4;0.6656378600823045;0.2831509846827133;0.0;1;3;2;2;12;F;
0.5;0.5;0.6;0.7674897119341564;0.4897155361050328;1.0;1;2;2;4;7;F;
1.0;0.5;0.8;0.9104938271604939;0.774617067833698;1.0;1;3;1;5;7;F;
0.75;0.5;1.0;0.8209876543209876;0.8730853391684902;1.0;1;4;2;2;31;F;
0.5;1.0;0.2;0.8858024691358025;0.18840262582056894;1.0;0;3;2;1;31;T;
0.25;1.0;1.0;0.676954732510288;0.7199124726477024;1.0;6;7;1;1;160;T;
1.0;0.5;0.2;0.8600823045267489;0.18293216630196937;1.0;6;4;0;1;156;F;
1.0;0.0;0.4;0.6131687242798354;0.2608315098468271;1.0;6;5;1;4;115;F;
0.5;0.0;0.4;0.5679012345679012;0.24157549234135667;1.0;6;7;2;1;181;T;
0.5;0.5;0.4;0.6862139917695473;0.29190371991247266;1.0;1;2;0;5;1;F;
0.5;0.5;0.8;0.19753086419753085;0.16805251641137856;1.0;0;2;1;2;7;F;
0.25;1.0;0.8;0.2705761316872428;0.2301969365426696;1.0;1;1;1;6;0;F;
0.0;0.0;0.2;0.6738683127572016;0.14332603938730853;0.0;7;3;1;1;170;T;
1.0;0.5;0.4;0.3220164609053498;0.13698030634573305;1.0;6;3;1;1;90;T;
0.25;1.0;1.0;0.757201646090535;0.8052516411378556;1.0;7;3;2;1;94;T;
1.0;0.0;0.4;0.9557613168724279;0.40656455142231945;1.0;5;4;1;3;85;F;
0.5;0.0;0.4;0.9958847736625515;0.4236323851203501;1.0;2;1;1;2;2;F;
1.0;0.5;1.0;0.23868312757201646;0.2538293216630197;1.0;7;3;0;1;174;T;
0.0;1.0;0.4;0.7150205761316872;0.3041575492341357;0.0;7;7;0;1;163;T;
0.25;1.0;0.4;0.698559670781893;0.29715536105032825;1.0;2;3;2;5;17;F;
1.0;0.5;1.0;0.8106995884773662;0.862144420131291;1.0;7;4;1;3;166;F;
0.75;1.0;0.8;0.7283950617283951;0.6196936542669584;1.0;8;3;1;1;189;T;
1.0;0.5;0.6;0.37551440329218105;0.23960612691466082;1.0;6;7;0;2;150;F;
0.5;0.0;0.2;0.4351851851851852;0.0925601750547046;1.0;7;7;1;2;167;F;
0.5;0.0;0.4;0.5524691358024691;0.2350109409190372;1.0;7;6;0;2;153;F;
1.0;1.0;0.2;0.3065843621399177;0.06520787746170678;1.0;1;3;3;1;31;T;
0.75;1.0;1.0;0.9403292181069959;1.0;1.0;7;2;1;1;189;T;
0.25;1.0;0.6;0.5524691358024691;0.35251641137855577;1.0;4;4;1;3;63;F;
1.0;0.5;0.2;0.4104938271604938;0.08730853391684902;1.0;7;7;-1;1;193;T;
0.25;1.0;0.2;0.32407407407407407;0.06892778993435449;1.0;6;4;1;2;148;F;
0.25;1.0;0.4;0.9362139917695473;0.3982494529540481;1.0;4;6;5;1;155;T;
0.5;0.0;0.2;0.8446502057613169;0.17964989059080963;1.0;7;2;2;1;191;T;
0.75;1.0;0.2;0.6893004115226338;0.14660831509846828;1.0;1;5;1;2;34;F;
0.75;0.5;0.2;0.9783950617283951;0.20809628008752734;1.0;7;8;0;1;193;T;
0.25;0.5;0.4;0.2109053497942387;0.08971553610503283;1.0;7;3;1;2;170;F;
1.0;0.0;0.4;0.43209876543209874;0.1838074398249453;1.0;8;7;0;1;193;T;
0.25;0.0;0.2;0.5751028806584362;0.12231947483588622;1.0;8;2;1;1;194;T;
0.5;1.0;0.8;0.6851851851851852;0.5829321663019693;1.0;7;7;2;1;176;T;
0.0;0.5;0.6;0.5720164609053497;0.3649890590809628;0.0;0;3;3;1;186;T;
1.0;0.0;0.2;0.35390946502057613;0.07527352297592997;1.0;7;2;0;1;192;T;
0.5;0.0;0.4;0.4207818930041152;0.17899343544857768;1.0;6;2;1;1;190;T;
0.25;0.0;0.4;0.8816872427983539;0.375054704595186;1.0;1;3;2;3;12;F;
0.5;0.5;0.6;0.9526748971193416;0.6078774617067834;1.0;0;2;3;1;35;T;
0.5;0.0;0.4;0.4732510288065844;0.2013129102844639;1.0;7;1;1;1;196;T;
0.0;0.5;0.6;0.2664609053497942;0.1700218818380744;0.0;7;5;1;2;148;F;
1.0;1.0;0.2;0.588477366255144;0.12516411378555797;1.0;7;5;2;2;166;F;
0.75;1.0;0.6;1.0;0.638074398249453;1.0;7;4;1;4;166;F;
0.5;1.0;0.6;0.3220164609053498;0.20547045951859957;1.0;5;5;1;4;95;F;
0.0;0.0;0.4;0.9578189300411523;0.4074398249452954;0.0;2;3;3;4;22;F;
0.5;1.0;0.6;0.21502057613168724;0.13719912472647702;1.0;1;3;3;2;31;F;
0.0;0.0;0.4;0.6656378600823045;0.2831509846827133;0.0;8;5;2;1;172;T;
0.5;0.5;0.6;0.7674897119341564;0.4897155361050328;1.0;8;5;1;2;166;F;
1.0;0.5;0.8;0.9104938271604939;0.774617067833698;1.0;7;5;0;2;156;F;
0.75;0.5;1.0;0.8209876543209876;0.8730853391684902;1.0;8;4;2;1;179;T;
0.5;1.0;0.2;0.8858024691358025;0.18840262582056894;1.0;2;3;2;6;17;F;
0.25;1.0;1.0;0.676954732510288;0.7199124726477024;1.0;8;2;0;1;202;T;
1.0;0.5;0.2;0.8600823045267489;0.18293216630196937;1.0;7;6;1;2;160;F;
1.0;0.0;0.4;0.6131687242798354;0.2608315098468271;1.0;8;3;0;1;192;T;
0.5;0.0;0.4;0.5679012345679012;0.24157549234135667;1.0;5;7;1;1;147;F;
0.5;0.5;0.4;0.6862139917695473;0.29190371991247266;1.0;3;3;3;4;38;F;
0.5;0.5;0.8;0.19753086419753085;0.16805251641137856;1.0;2;2;3;3;17;F;
0.25;1.0;0.8;0.2705761316872428;0.2301969365426696;1.0;2;3;4;1;38;T;
0.0;0.0;0.2;0.6738683127572016;0.14332603938730853;0.0;7;4;0;2;169;F;
1.0;0.5;0.4;0.3220164609053498;0.13698030634573305;1.0;2;4;3;2;38;F;
0.25;1.0;1.0;0.757201646090535;0.8052516411378556;1.0;7;3;0;2;174;F;
1.0;0.0;0.4;0.9557613168724279;0.40656455142231945;1.0;1;3;4;1;195;T;
0.5;0.0;0.4;0.9958847736625515;0.4236323851203501;1.0;2;2;4;1;22;T;
1.0;0.5;1.0;0.23868312757201646;0.2538293216630197;1.0;6;4;0;2;156;F;
0.0;1.0;0.4;0.7150205761316872;0.3041575492341357;0.0;8;7;1;1;182;T;
0.25;1.0;0.4;0.698559670781893;0.29715536105032825;1.0;8;4;0;1;174;T;
1.0;0.5;1.0;0.8106995884773662;0.862144420131291;1.0;7;4;-1;1;174;T;
0.75;1.0;0.8;0.7283950617283951;0.6196936542669584;1.0;7;5;0;3;156;F;
1.0;0.5;0.6;0.37551440329218105;0.23960612691466082;1.0;8;7;2;1;203;T;
0.5;0.0;0.2;0.4351851851851852;0.0925601750547046;1.0;7;2;0;2;192;F;
0.5;0.0;0.4;0.5524691358024691;0.2350109409190372;1.0;7;7;1;3;167;F;
1.0;1.0;0.2;0.3065843621399177;0.06520787746170678;1.0;8;5;3;1;183;T;
0.75;1.0;1.0;0.9403292181069959;1.0;1.0;7;4;1;5;166;F;
0.25;1.0;0.6;0.5524691358024691;0.35251641137855577;1.0;9;5;2;1;209;T;
1.0;0.5;0.2;0.4104938271604938;0.08730853391684902;1.0;7;3;1;3;170;F;
0.25;1.0;0.2;0.32407407407407407;0.06892778993435449;1.0;6;4;-1;1;142;T;
0.25;1.0;0.4;0.9362139917695473;0.3982494529540481;1.0;8;6;0;1;165;T;
0.5;0.0;0.2;0.8446502057613169;0.17964989059080963;1.0;7;4;0;3;169;F;
0.75;1.0;0.2;0.6893004115226338;0.14660831509846828;1.0;7;5;2;3;166;F;
0.75;0.5;0.2;0.9783950617283951;0.20809628008752734;1.0;0;4;1;1;33;T;
0.25;0.5;0.4;0.2109053497942387;0.08971553610503283;1.0;6;4;1;3;148;F;
1.0;0.0;0.4;0.43209876543209874;0.1838074398249453;1.0;8;8;1;1;216;T;
0.25;0.0;0.2;0.5751028806584362;0.12231947483588622;1.0;8;4;1;1;170;T;
0.5;1.0;0.8;0.6851851851851852;0.5829321663019693;1.0;7;2;-1;1;205;T;
0.0;0.5;0.6;0.5720164609053497;0.3649890590809628;0.0;1;4;4;1;123;T;
1.0;0.0;0.2;0.35390946502057613;0.07527352297592997;1.0;9;7;1;1;216;T;
0.5;0.0;0.4;0.4207818930041152;0.17899343544857768;1.0;6;3;2;2;86;F;
0.25;0.0;0.4;0.8816872427983539;0.375054704595186;1.0;8;6;3;1;220;T;
0.5;0.5;0.6;0.9526748971193416;0.6078774617067834;1.0;8;7;1;2;182;F;
0.5;0.0;0.4;0.4732510288065844;0.2013129102844639;1.0;7;3;3;1;191;T;
0.0;0.5;0.6;0.2664609053497942;0.1700218818380744;0.0;5;3;1;2;63;F;
1.0;1.0;0.2;0.588477366255144;0.12516411378555797;1.0;5;4;1;4;85;F;
0.75;1.0;0.6;1.0;0.638074398249453;1.0;6;3;1;2;90;F;
0.5;1.0;0.6;0.3220164609053498;0.20547045951859957;1.0;5;7;-1;1;145;T;
0.0;0.0;0.4;0.9578189300411523;0.4074398249452954;0.0;8;4;3;1;210;T;
0.5;1.0;0.6;0.21502057613168724;0.13719912472647702;1.0;8;5;3;2;183;F;
0.0;0.0;0.4;0.6656378600823045;0.2831509846827133;0.0;5;5;1;5;95;F;
0.5;0.5;0.6;0.7674897119341564;0.4897155361050328;1.0;5;3;0;2;90;F;
1.0;0.5;0.8;0.9104938271604939;0.774617067833698;1.0;5;2;1;1;74;T;
0.75;0.5;1.0;0.8209876543209876;0.8730853391684902;1.0;6;5;1;5;115;F;
0.5;1.0;0.2;0.8858024691358025;0.18840262582056894;1.0;8;4;2;2;179;F;
0.25;1.0;1.0;0.676954732510288;0.7199124726477024;1.0;9;8;1;1;225;T;
1.0;0.5;0.2;0.8600823045267489;0.18293216630196937;1.0;4;3;1;5;53;F;
1.0;0.0;0.4;0.6131687242798354;0.2608315098468271;1.0;5;3;2;2;56;F;
0.5;0.0;0.4;0.5679012345679012;0.24157549234135667;1.0;8;8;1;2;216;F;
0.5;0.5;0.4;0.6862139917695473;0.29190371991247266;1.0;7;4;3;1;179;T;
0.5;0.5;0.8;0.19753086419753085;0.16805251641137856;1.0;8;3;3;1;231;T;
0.25;1.0;0.8;0.2705761316872428;0.2301969365426696;1.0;9;4;3;1;233;T;
0.0;0.0;0.2;0.6738683127572016;0.14332603938730853;0.0;7;5;-1;1;169;T;
1.0;0.5;0.4;0.3220164609053498;0.13698030634573305;1.0;8;4;4;1;233;T;
0.25;1.0;1.0;0.757201646090535;0.8052516411378556;1.0;7;4;-1;2;174;F;
1.0;0.0;0.4;0.9557613168724279;0.40656455142231945;1.0;9;5;3;1;220;T;
0.5;0.0;0.4;0.9958847736625515;0.4236323851203501;1.0;4;2;-2;1;129;T;
1.0;0.5;1.0;0.23868312757201646;0.2538293216630197;1.0;7;5;0;4;156;F;
0.0;1.0;0.4;0.7150205761316872;0.3041575492341357;0.0;9;7;0;1;201;T;
0.25;1.0;0.4;0.698559670781893;0.29715536105032825;1.0;5;6;1;3;115;F;
1.0;0.5;1.0;0.8106995884773662;0.862144420131291;1.0;6;5;-1;1;156;T;
0.75;1.0;0.8;0.7283950617283951;0.6196936542669584;1.0;7;6;-1;1;158;T;
1.0;0.5;0.6;0.37551440329218105;0.23960612691466082;1.0;9;6;0;1;223;T;
0.5;0.0;0.2;0.4351851851851852;0.0925601750547046;1.0;7;3;-1;1;192;T;
0.5;0.0;0.4;0.5524691358024691;0.2350109409190372;1.0;9;7;1;2;216;F;
1.0;1.0;0.2;0.3065843621399177;0.06520787746170678;1.0;5;5;2;2;98;F;
0.75;1.0;1.0;0.9403292181069959;1.0;1.0;8;5;-1;1;239;T;
0.25;1.0;0.6;0.5524691358024691;0.35251641137855577;1.0;7;5;-2;1;239;T;
1.0;0.5;0.2;0.4104938271604938;0.08730853391684902;1.0;9;8;0;1;235;T;
0.25;1.0;0.2;0.32407407407407407;0.06892778993435449;1.0;6;5;0;2;144;F;
0.25;1.0;0.4;0.9362139917695473;0.3982494529540481;1.0;4;5;1;6;85;F;
0.5;0.0;0.2;0.8446502057613169;0.17964989059080963;1.0;8;4;-1;1;217;T;
0.75;1.0;0.2;0.6893004115226338;0.14660831509846828;1.0;5;4;1;5;85;F;
0.75;0.5;0.2;0.9783950617283951;0.20809628008752734;1.0;0;4;4;1;228;T;
0.25;0.5;0.4;0.2109053497942387;0.08971553610503283;1.0;8;6;-1;1;223;T;
1.0;0.0;0.4;0.43209876543209874;0.1838074398249453;1.0;8;7;0;2;193;F;
0.25;0.0;0.2;0.5751028806584362;0.12231947483588622;1.0;8;5;0;1;169;F;
0.5;1.0;0.8;0.6851851851851852;0.5829321663019693;1.0;6;2;0;1;146;T;
0.0;0.5;0.6;0.5720164609053497;0.3649890590809628;0.0;5;5;3;1;149;T;
1.0;0.0;0.2;0.35390946502057613;0.07527352297592997;1.0;10;7;0;1;243;T;
0.5;0.0;0.4;0.4207818930041152;0.17899343544857768;1.0;9;5;-1;1;248;T;
0.25;0.0;0.4;0.8816872427983539;0.375054704595186;1.0;5;6;2;1;147;F;
0.5;0.5;0.6;0.9526748971193416;0.6078774617067834;1.0;9;7;-1;1;243;T;
0.5;0.0;0.4;0.4732510288065844;0.2013129102844639;1.0;6;8;1;1;187;T;
0.0;0.5;0.6;0.2664609053497942;0.1700218818380744;0.0;6;4;-1;2;142;F;
1.0;1.0;0.2;0.588477366255144;0.12516411378555797;1.0;6;3;-1;1;131;T;
0.75;1.0;0.6;1.0;0.638074398249453;1.0;6;4;0;3;156;F;
0.5;1.0;0.6;0.3220164609053498;0.20547045951859957;1.0;9;6;3;1;230;T;
0.0;0.0;0.4;0.9578189300411523;0.4074398249452954;0.0;6;5;2;2;148;F;
0.5;1.0;0.6;0.21502057613168724;0.13719912472647702;1.0;6;5;3;1;180;T;
0.0;0.0;0.4;0.6656378600823045;0.2831509846827133;0.0;6;2;-1;1;151;T;
0.5;0.5;0.6;0.7674897119341564;0.4897155361050328;1.0;5;4;-1;3;131;F;
1.0;0.5;0.8;0.9104938271604939;0.774617067833698;1.0;6;4;-2;1;222;T;
0.75;0.5;1.0;0.8209876543209876;0.8730853391684902;1.0;7;2;-1;2;205;F;
0.5;1.0;0.2;0.8858024691358025;0.18840262582056894;1.0;5;5;2;3;98;F;
0.25;1.0;1.0;0.676954732510288;0.7199124726477024;1.0;10;7;1;1;229;T;
1.0;0.5;0.2;0.8600823045267489;0.18293216630196937;1.0;6;5;-1;2;156;F;
1.0;0.0;0.4;0.6131687242798354;0.2608315098468271;1.0;5;4;3;1;98;F;
0.5;0.0;0.4;0.5679012345679012;0.24157549234135667;1.0;10;8;1;1;235;T;
0.5;0.5;0.4;0.6862139917695473;0.29190371991247266;1.0;6;6;2;2;160;F;
0.5;0.5;0.8;0.19753086419753085;0.16805251641137856;1.0;6;4;2;2;94;F;
0.25;1.0;0.8;0.2705761316872428;0.2301969365426696;1.0;7;5;2;4;166;F;
0.0;0.0;0.2;0.6738683127572016;0.14332603938730853;0.0;7;6;0;3;153;F;
1.0;0.5;0.4;0.3220164609053498;0.13698030634573305;1.0;6;5;1;6;115;F;
0.25;1.0;1.0;0.757201646090535;0.8052516411378556;1.0;8;6;0;2;165;F;
1.0;0.0;0.4;0.9557613168724279;0.40656455142231945;1.0;7;4;-1;3;174;F;
0.5;0.0;0.4;0.9958847736625515;0.4236323851203501;1.0;7;5;3;2;172;F;
1.0;0.5;1.0;0.23868312757201646;0.2538293216630197;1.0;7;5;0;5;156;F;
0.0;1.0;0.4;0.7150205761316872;0.3041575492341357;0.0;10;6;0;1;246;T;
0.25;1.0;0.4;0.698559670781893;0.29715536105032825;1.0;7;6;1;3;160;F;
1.0;0.5;1.0;0.8106995884773662;0.862144420131291;1.0;6;6;0;2;143;F;
0.75;1.0;0.8;0.7283950617283951;0.6196936542669584;1.0;7;7;0;2;163;F;
1.0;0.5;0.6;0.37551440329218105;0.23960612691466082;1.0;7;6;-1;2;158;F;
0.5;0.0;0.2;0.4351851851851852;0.0925601750547046;1.0;9;6;0;2;223;F;
0.5;0.0;0.4;0.5524691358024691;0.2350109409190372;1.0;10;7;0;2;243;F;
1.0;1.0;0.2;0.3065843621399177;0.06520787746170678;1.0;5;2;-1;2;129;F;
0.75;1.0;1.0;0.9403292181069959;1.0;1.0;6;2;-2;1;263;T;
0.25;1.0;0.6;0.5524691358024691;0.35251641137855577;1.0;6;1;-1;1;263;T;
1.0;0.5;0.2;0.4104938271604938;0.08730853391684902;1.0;10;6;1;1;265;T;
0.25;1.0;0.2;0.32407407407407407;0.06892778993435449;1.0;6;5;0;3;144;F;
0.25;1.0;0.4;0.9362139917695473;0.3982494529540481;1.0;8;7;1;3;182;F;
0.5;0.0;0.2;0.8446502057613169;0.17964989059080963;1.0;7;2;-2;1;227;T;
0.75;1.0;0.2;0.6893004115226338;0.14660831509846828;1.0;6;2;0;2;146;F;
0.75;0.5;0.2;0.9783950617283951;0.20809628008752734;1.0;4;5;3;1;107;T;
0.25;0.5;0.4;0.2109053497942387;0.08971553610503283;1.0;6;3;-2;1;260;T;
1.0;0.0;0.4;0.43209876543209874;0.1838074398249453;1.0;10;6;-1;1;267;T;
0.25;0.0;0.2;0.5751028806584362;0.12231947483588622;1.0;5;2;-2;1;151;T;
0.5;1.0;0.8;0.6851851851851852;0.5829321663019693;1.0;9;5;0;1;246;F;
0.0;0.5;0.6;0.5720164609053497;0.3649890590809628;0.0;6;4;-1;3;142;F;
1.0;0.0;0.2;0.35390946502057613;0.07527352297592997;1.0;11;6;0;1;267;T;
0.5;0.0;0.4;0.4207818930041152;0.17899343544857768;1.0;6;2;-3;1;268;T;
0.25;0.0;0.4;0.8816872427983539;0.375054704595186;1.0;5;3;-1;2;116;F;
0.5;0.5;0.6;0.9526748971193416;0.6078774617067834;1.0;6;4;-2;2;222;F;
0.5;0.0;0.4;0.4732510288065844;0.2013129102844639;1.0;8;2;1;2;194;F;
0.0;0.5;0.6;0.2664609053497942;0.1700218818380744;0.0;7;3;-1;2;192;F;
1.0;1.0;0.2;0.588477366255144;0.12516411378555797;1.0;7;4;-1;4;174;F;
0.75;1.0;0.6;1.0;0.638074398249453;1.0;7;3;-2;1;247;T;
0.5;1.0;0.6;0.3220164609053498;0.20547045951859957;1.0;7;6;3;1;176;T;
0.0;0.0;0.4;0.9578189300411523;0.4074398249452954;0.0;4;2;-1;3;24;F;
0.5;1.0;0.6;0.21502057613168724;0.13719912472647702;1.0;5;2;-1;3;129;F;
